latitude,longitude
28.42498584458298,-81.30733697248812
28.428207658460714,-81.30097193315586
28.43511102277086,-81.30796776359706
28.424575963309834,-81.30361622281146
28.421539598196578,-81.30231587073303
28.42579502905828,-81.31543840456102
28.423224425745083,-81.31575910320183
28.43859395304685,-81.30778038022298
28.43616240759129,-81.31177943060386
28.43266807513021,-81.30320277394266
28.437429211803757,-81.30199953753204
28.436073441537985,-81.31293157241394
28.423731401177722,-81.3152625888205
28.4378511799698,-81.30438948969513
28.430786844838316,-81.31450387928903
28.436148803103283,-81.30354771362973
28.437921825998473,-81.31152523492702
28.426360069499438,-81.30664900201417
28.422201038490556,-81.3180892937233
28.42455870325084,-81.30752281350647
28.428542155772526,-81.31096464642525
28.43636029531845,-81.30826783073648
28.437214611665127,-81.3166397158451
28.420139042610625,-81.30526252510111
28.430214946051553,-81.30274405844914
28.428348220062976,-81.31566520399818
28.424442156209416,-81.31808570888958
28.422397307346674,-81.31952722827907
28.426752303428074,-81.30716056999113
28.43885819407825,-81.30785811927822
28.426464058640416,-81.30906605174572
28.430375812434868,-81.31536105807767
28.434060379177904,-81.31218188008188
28.427272592047586,-81.30811047329627
28.43943564165442,-81.31006466282281
28.439248945898843,-81.3002442895957
28.42503564591651,-81.31727120494885
28.429944970117848,-81.30609710891905
28.426017566196336,-81.31191362463791
28.42569680988755,-81.31143600770149
28.420737738947093,-81.30564804468683
28.4321912866796,-81.30615127697351
28.43005358046458,-81.30017488012595
28.421029575025003,-81.31743211421092
28.425572929284733,-81.31791780701231
28.438165317719335,-81.30551322365743
28.42479123781334,-81.30843226165987
28.422897897441825,-81.3145167866688
28.429789055205553,-81.31841161262021
28.43971300908221,-81.31828683500807
28.424841105430232,-81.30211618250671
28.433442710948118,-81.31616265350561
28.435232392306574,-81.31353256875768
28.42475275087985,-81.31546687195545
28.43456432697224,-81.31290007388336
28.427355662654385,-81.31861152314507
28.432646116611874,-81.30961880418182
28.43267059421522,-81.31864774872815
28.430715493681497,-81.30399286984355
28.421805795401088,-81.31532575836178
28.436706049911788,-81.3091997617079
28.426415601299436,-81.30239841824877
28.423730370208,-81.30698245261905
28.420815502831097,-81.30934084426897
28.431817858863766,-81.31351332493769
28.433551287236845,-81.31333996173883
28.42033175657856,-81.30661026089604
28.43024186116599,-81.30011721277558
28.42452991550396,-81.30676321620301
28.43290345580819,-81.3088443316526
28.4234873285801,-81.30538698979521
28.43381875476205,-81.31069588775432
28.427734706926014,-81.31879715314798
28.438734599774737,-81.30875406368244
28.42275041888292,-81.30084749430989
28.426821327021006,-81.31649394115284
28.422269470424812,-81.30619990218358
28.438493872365573,-81.31598132622682
28.43754678706762,-81.30928344631053
28.425158832554306,-81.31806647100706
28.433199680920684,-81.31099258127483
28.436344444004025,-81.30487673342209
28.43110401623199,-81.31304856951522
28.430593011567122,-81.30670176551025
28.42483704581801,-81.3040910007842
28.42186205535612,-81.3014564436104
28.43794431515907,-81.31530715836288
28.438008361143268,-81.31201368168381
28.432662029145465,-81.31695167973338
28.426780595820976,-81.30015032995684
28.426984191492256,-81.30145998064151
28.434519113577405,-81.30920085739439
28.437942205199054,-81.30315933411246
28.437741728485303,-81.30958084045456
28.435597510917155,-81.30752828623994
28.43284063292309,-81.31821751135767
28.4216827992999,-81.30489459159006
28.423232574281894,-81.3174457303273
28.43797108377054,-81.30347864739494
28.432128581193194,-81.30435943824659
28.420183941032334,-81.30582510604513
28.42202943085732,-81.3192767923895
28.43327003538216,-81.31393743288109
28.420101231676927,-81.31473774860177
28.423216161028353,-81.31279727185057
28.430974675787333,-81.31824714506472
28.433837903953854,-81.30126084353938
28.433039225190054,-81.30892395518575
28.42448538618921,-81.31388951378683
28.43424358442695,-81.31206036965851
28.42474498174994,-81.31105594918989
28.426507993963188,-81.30798811333278
28.434929828102362,-81.30968641144607
28.432992657980947,-81.30161216053571
28.436984468209886,-81.31006073034187
28.433152257846007,-81.30015683970353
28.43136617206671,-81.30297150084509
28.421873495356564,-81.31582978971285
28.42735431606119,-81.30138809570713
28.425304047353634,-81.31767267204228
28.424879792867582,-81.30365100583018
28.43946021109505,-81.31238753413047
28.427861954493338,-81.3024405135911
28.437840931103544,-81.30263886619785
28.432622772519945,-81.30388149199764
28.435896226070835,-81.30419939127385
28.430052741862106,-81.31390641721804
28.43153807769253,-81.31838161433897
28.42985035387638,-81.31194039642469
28.42390485975596,-81.31652950970026
28.434449042305232,-81.30610097822195
28.42561544724882,-81.31307800546924
28.42048631932863,-81.3004877959828
28.432909445918146,-81.30718055845308
28.423542213588142,-81.3035503887273
28.43880917168706,-81.31734950654516
28.439078571540055,-81.30275971035455
28.43829728780441,-81.30154485618974
28.42740317400511,-81.31025876162361
28.42030913233058,-81.30787494124498
28.438566371251756,-81.30470380398194
28.42856368296635,-81.31650322745479
28.439333096380874,-81.30994867847073
28.439272399541785,-81.31202673944455
28.43706018910935,-81.31707252015674
28.425888977841392,-81.31264931155417
28.42770195457204,-81.31863655381228
28.43702273343034,-81.31948376186101
28.426338440103127,-81.31729667421689
28.423389854933724,-81.30073769776821
28.431136025249167,-81.3090094092821
28.438723095483216,-81.30068355677693
28.4339205959335,-81.31135004243339
28.43140122340179,-81.31376367733829
28.421943529875417,-81.30987716274319
28.432300144533986,-81.31120976622734
28.439801077002087,-81.31788670631475
28.422801680304733,-81.30718347370619
28.430366593047275,-81.31567923634981
28.43754746143856,-81.30760824090204
28.434815372355086,-81.30699597815203
28.433940314819907,-81.31695950293742
28.434049681679742,-81.31877300745778
28.427189823024396,-81.30438476827862
28.425871836885293,-81.31080399152461
28.43618722310957,-81.31883672408988
28.436202267893584,-81.3001026736566
28.437341446371605,-81.31884438878006
28.43826481105113,-81.30609929542283
28.43022684797722,-81.30032642149473
28.430030325893746,-81.31521639791568
28.435965903579337,-81.31715501262624
28.432999278615558,-81.31757230121154
28.434039337545155,-81.31393449704865
28.435915853388725,-81.31797908377978
28.437800106836352,-81.30615677316611
28.426759903137032,-81.31875416403739
28.4275116590528,-81.309811557437
28.42187963879682,-81.30006606292294
28.431565602819926,-81.30372059460987
28.420718845475935,-81.30769561123537
28.42931196036265,-81.31387492758427
28.43085289269415,-81.30752208327416
28.425730825042567,-81.30945917072177
28.431816665211382,-81.31147833232218
28.42061000499878,-81.31738579246519
28.420746963774985,-81.30226791569518
28.436452011213195,-81.31100430702357
28.42720381282823,-81.31610754976357
28.42254121025304,-81.31264481298246
28.430444865201096,-81.31171740494942
28.435399871061975,-81.30344924208866
28.42431642054994,-81.30532771238877
28.432457809516382,-81.30461390212717
28.421706949299878,-81.31977937471142
28.421033634423374,-81.3116769200364
28.430627092631365,-81.31037311696728
28.430812702432203,-81.31961615446353
28.432748598029967,-81.3148037358251
28.434521826674455,-81.30479420353755
28.43951704158925,-81.31725780588542
28.430326006966027,-81.30929379737094
28.426459129458827,-81.31569596255964
28.435903723895375,-81.31975758450712
28.425416645025244,-81.315175970848
28.428779428414114,-81.3004825249018
28.421569127626846,-81.30396925776233
28.42050701486831,-81.30080846711358
28.43925296829356,-81.31024291912146
28.436719602410246,-81.31780527602645
28.433919484121876,-81.30904081022052
28.428179058888286,-81.3109124533088
28.42346588640142,-81.3031128583452
28.423128740853425,-81.3180383483843
28.425004857963295,-81.31023517725956
28.430984533294122,-81.31699902670611
28.434291918454004,-81.3135064814622
28.433203947534356,-81.30525285845223
28.425598677938922,-81.31047963741263
28.439097305613267,-81.31248223429708
28.434757938333917,-81.3121104744286
28.43108708105023,-81.31081106463188
28.43223441492469,-81.30429966912325
28.428392001248557,-81.30215830622119
28.424954619790025,-81.30089330626991
28.427119453573027,-81.30426193227488
28.435156922209288,-81.31369186208504
28.420287869772597,-81.30623730587827
28.42232145281014,-81.31124793751889
28.420920052840437,-81.31490658755908
28.420814576046382,-81.30318256841147
28.437109211680223,-81.31923147302075
28.4340731571876,-81.30196476015729
28.429483476581748,-81.3107704507075
28.421956683213022,-81.30725597046383
28.42983231750234,-81.30681292155587
28.429469435415612,-81.30209764518587
28.4234640373982,-81.30726660635665
28.428677032984762,-81.3077213283048
28.42797009468795,-81.31866695918877
28.432317001961046,-81.30963183956109
28.432701873017354,-81.31699661998366
28.420906080195444,-81.30525132462557
28.42749225229253,-81.30975556158374
28.432517198314287,-81.30639544441583
28.430062725171602,-81.31916654198794
28.43712979682377,-81.31830415967907
28.43317387263238,-81.30567353223874
28.42325868854163,-81.31855831328002
28.42141137494801,-81.31857486544469
28.432848385564128,-81.31975783049529
28.420530226210833,-81.30086997203401
28.43171551162547,-81.30524983281082
28.4388046048285,-81.31293497182995
28.43150948355752,-81.31406928837424
28.42776339852413,-81.31300593540507
28.43286576436885,-81.30450692937637
28.429165057809833,-81.30677258777858
28.43091233578632,-81.31629608864264
28.43882929617553,-81.31651781329332
28.427722052756017,-81.31803208700572
28.43922381127648,-81.30679394560597
28.438107012839122,-81.30471254675557
28.423915822695786,-81.3146990714335
28.421387226017504,-81.31958110077937
28.42201556002755,-81.31835656665046
28.420364436513033,-81.30064279930309
28.42188885921512,-81.31409110445044
28.43366013546833,-81.30461553704323
28.421423772969206,-81.30750672862291
28.426379512605877,-81.31236120720693
28.436897506219392,-81.31588625475608
28.420465438714718,-81.3175722716368
28.43628936965178,-81.30769974063922
28.42563709549547,-81.30450732438725
28.422363296552433,-81.30712191492917
28.433934743307283,-81.30939395733502
28.4325788569356,-81.31916097553136
28.43754944027054,-81.30063022444811
28.434701420876078,-81.3040257161669
28.4360696186077,-81.31414355926597
28.425640691451427,-81.30040059341282
28.423548790875596,-81.30796236820727
28.43501229503282,-81.30835154683585
28.436136694785347,-81.3050385364114
28.439810102840013,-81.3037646042382
28.42825235353823,-81.30687042785337
28.427440361715856,-81.31743808507267
28.43552825921484,-81.3132346498801
28.426816070805064,-81.30143832719348
28.438615146512074,-81.31550768776312
28.437168255036863,-81.31255665952324
28.428579880547503,-81.3113584623411
28.43501742135583,-81.3112119002061
28.435090857481693,-81.30774120835011
28.42206247737672,-81.3011384832451
28.438051058133592,-81.31518614576335
28.430105047448958,-81.31756997247398
28.436529149322155,-81.31605059020279
28.426400992020614,-81.30226150199582
28.437910464569924,-81.30708378374689
28.427784033574685,-81.31428186421522
28.420216753029607,-81.30368106122063
28.438107639528386,-81.30277260007273
28.421825733535723,-81.3030697132262
28.42638627275181,-81.3016214693272
28.439001239341017,-81.31495517959652
28.439012142938754,-81.30489916142507
28.431468757762467,-81.31078921005451
28.432636744243396,-81.3031600289422
28.42896891043957,-81.30543018645676
28.42586421543396,-81.30447105107
28.4265732909074,-81.30687676324638
28.43345036912154,-81.3164514246106
28.435047490588754,-81.30909946162205
28.435831580874517,-81.30030660520951
28.435792362855892,-81.30125223867006
28.421824122060976,-81.31913652528405
28.429888406094054,-81.3167037036854
28.421151175200336,-81.3173654245309
28.430990577646476,-81.3054804018003
28.428830610027468,-81.30364429340285
28.437754083655168,-81.31572977267378
28.427018300251042,-81.30988294614096
28.422341340328554,-81.30318593943977
28.42285983364106,-81.30534396910467
28.43523021263435,-81.30915525589016
28.432364361266327,-81.30819304619082
28.42202245352246,-81.30983278906167
28.421682136122303,-81.31404903097362
28.434019382629184,-81.30869956014281
28.421455260127285,-81.306222293959
28.436437201185807,-81.30253354168278
28.43412484454313,-81.30727417292042
28.42162697561284,-81.30477756925913
28.421696754281705,-81.3167985673009
28.439732791570023,-81.3107688505116
28.427485415915125,-81.31981336760344
28.42741284294134,-81.31506642270956
28.436255991345153,-81.30547076569773
28.438944971547677,-81.30016380097301
28.439720021276457,-81.31801643800824
28.43506756370518,-81.31197011368278
28.427525191710618,-81.30399858062601
28.421670014333976,-81.31591928730741
28.43554293831855,-81.30889830101395
28.431168084994717,-81.3053385740794
28.428484440184942,-81.3076802909948
28.438127087701897,-81.31623950530769
28.422223949646124,-81.31289230862627
28.42985250208582,-81.30432416431029
28.42022707289535,-81.30891546971735
28.429373212839884,-81.31989540772913
28.42112606551364,-81.30478018479944
28.422376358325362,-81.31929377290119
28.422350524935545,-81.30508532434537
28.432984206042324,-81.3159503887967
28.43492089758531,-81.30083853039761
28.431667375301945,-81.31264118497396
28.439243450969492,-81.31346136767323
28.427497411590476,-81.31702223899335
28.42571424172564,-81.31388791569019
28.43737198256379,-81.30246698476343
28.42447191677039,-81.30007331324745
28.439264450788812,-81.31263380938985
28.4202430894938,-81.31102778738091
28.439397576534155,-81.30555858123594
28.42086319823901,-81.3022760843907
28.43782286227396,-81.30813911331626
28.430554022181727,-81.31216948603644
28.43985929592239,-81.31174756318302
28.421475931294708,-81.30608763707006
28.431077085688027,-81.31993563472791
28.439386050712383,-81.3076082132508
28.430461956883406,-81.31289013979116
28.432587972762708,-81.30411605337446
28.433914973779693,-81.31814018720353
28.429090821295357,-81.30823595466103
28.432551161601683,-81.31038054220227
28.431686286238463,-81.30715348948189
28.43802316020982,-81.31870292811034
28.42090892760683,-81.30840032425144
28.425619263791845,-81.30877030824081
28.439008229681534,-81.30878679811167
28.43780527567782,-81.30793024666806
28.429113135055715,-81.30647064125547
28.432402651956032,-81.30390022000638
28.425547623659625,-81.31460358559742
28.42376242319448,-81.30349901179639
28.4292739680988,-81.31003488635473
28.427067044560523,-81.31845883441731
28.43167312223702,-81.31882898141511
28.421554692739303,-81.31331523362607
28.439487896153324,-81.30430206045777
28.439724214889594,-81.30584638130517
28.433963234280398,-81.30422770070655
28.430721927326886,-81.30965461887116
28.42619055232573,-81.31119602004088
28.43627590039414,-81.31705094946587
28.43369462345108,-81.3134361449278
28.4232523387869,-81.31131961267651
28.438218543689878,-81.3182279914064
28.436450744858465,-81.31558776094577
28.43899599826584,-81.30803549411873
28.43451439016777,-81.3052867377152
28.43226830391872,-81.30003304977214
28.428364860725814,-81.30133773337313
28.438654569667083,-81.30714869600929
28.43732127779001,-81.31157503893411
28.420904373402127,-81.30727645270584
28.420527339489947,-81.30428696763839
28.42752926733756,-81.31763327618152
28.436211066615638,-81.31180190220607
28.4397455225863,-81.30320395428728
28.423008337822072,-81.31232334096133
28.431882614307042,-81.30856255457545
28.42761781713262,-81.30824461278276
28.439398287956294,-81.31631047493732
28.436842378462714,-81.31275529116695
28.436766574094225,-81.31330977422516
28.429373863195902,-81.31947606582935
28.428296390046754,-81.31951616472216
28.425468141438614,-81.30336605912647
28.42112750993302,-81.31453858380054
28.4372944475251,-81.30963842467521
28.436258020182603,-81.31402548852822
28.439994353465725,-81.30118641509769
28.43993273674148,-81.31481406482268
28.431108634112054,-81.31140686374522
28.43537974830361,-81.3025453949903
28.43889531459765,-81.30316132866416
28.43699294781355,-81.31627797164307
28.424946962034866,-81.30394713380409
28.429010882706205,-81.31083626226524
28.422583188303033,-81.31034062255829
28.439081020545174,-81.31733040055167
28.43212349268902,-81.31838796972485
28.42457285611007,-81.30544121386052
28.433434013688117,-81.31007077695288
28.43236256480916,-81.31126298594769
28.427163254360657,-81.30540983542694
28.422271151843994,-81.30468974202017
28.43343146391186,-81.31682183664661
28.430406154018076,-81.30779549701045
28.435446367834714,-81.31729291835444
28.430403270022243,-81.30497249827941
28.43704363000637,-81.30686089687465
28.43103813677549,-81.30086770757833
28.43121875943071,-81.31862083967286
28.437533072053167,-81.31885890557697
28.42806965732425,-81.31435625850612
28.422680304569013,-81.31476588632528
28.420575653526267,-81.31506042401855
28.435102745113475,-81.30187490838958
28.43240619102707,-81.31500907600301
28.434081595361985,-81.31456100547742
28.424259283230178,-81.30481203475163
28.42272742951174,-81.31100520315098
28.42029089331336,-81.3044657888609
28.427011751176135,-81.31869267684871
28.431798353737094,-81.31024857612653
28.427844880901997,-81.31932772799632
28.428749498440474,-81.31874693593089
28.438083173889876,-81.3018712509331
28.42696510934047,-81.31721509257764
28.4302797897832,-81.3093515863545
28.435673060254825,-81.31177808794799
28.427930855646427,-81.31305313347482
28.43244173400456,-81.30200333308625
28.437247274174936,-81.31956353206448
28.438990412473153,-81.30672420627648
28.422941469618582,-81.30073211131572
28.43853175250323,-81.30879663633075
28.429842325861593,-81.30126355075933
28.42516488776598,-81.31895484241427
28.429182715124767,-81.31162413361851
28.43960065150571,-81.31479684418075
28.42985236187986,-81.30538358070038
28.42657503220575,-81.30037405819006
28.432668017086336,-81.31486939875111
28.424802912375565,-81.30691650797051
28.421517266562176,-81.3160380473448
28.422577594438216,-81.30869339490856
28.422560916779158,-81.31072135026623
28.423038053870247,-81.30055989340737
28.42277654345299,-81.30782945454607
28.432817494896067,-81.31300987255825
28.423637601687986,-81.31771808430223
28.426913345666478,-81.31697506342529
28.437935768198123,-81.31549366140096
28.42947923280526,-81.3149806667732
28.43335115477042,-81.30298767884318
28.423446397424033,-81.30877554423435
28.423845780376176,-81.30953218177251
28.42081737232533,-81.31770462256262
28.423378701261445,-81.30279720613301
28.425571806780642,-81.30554371393583
28.423540209685537,-81.318646632762
28.421774050675143,-81.30584329805541
28.422412717422013,-81.30912923565315
28.429215575360654,-81.31836549308505
28.424126674368118,-81.31083398716942
28.427285397220963,-81.3103060742574
28.430068345417098,-81.31668450919673
28.43380789657259,-81.30108603705999
28.420786242796822,-81.30300049257038
28.43598820797818,-81.30661955325341
28.43255800778982,-81.31075408877999
28.42163518063898,-81.3117646891683
28.43747157248214,-81.30698053065697
28.438417448010636,-81.30909136261185
28.4212215591971,-81.31875453788236
28.425537552962947,-81.30974994702459
28.436124025595863,-81.30387192765534
28.434965193807674,-81.31081520244805
28.42369042038713,-81.31896086844891
28.424186986466736,-81.30427443601232
28.42740944205583,-81.31597272435728
28.42969045970382,-81.31482758330223
28.432365095430608,-81.31670587293135
28.427378272791398,-81.31339569870256
28.429250694322665,-81.30486496988622
28.434949418762677,-81.30961228280992
28.420733664057813,-81.31590237451698
28.425048738886883,-81.30244339843695
28.434266991717692,-81.30240836290096
28.437904136753744,-81.30258843149907
28.430233548842313,-81.31522407577236
28.43064226970531,-81.31097521311638
28.422143440226797,-81.30030020687718
28.42894824733647,-81.3045597504738
28.4306523453291,-81.31945665157548
28.424849410072696,-81.31869590817479
28.42538486461899,-81.31072137246375
28.427545683262093,-81.30181559588277
28.420401423955557,-81.30922596404095
28.426441583311664,-81.31004374983931
28.42422896013993,-81.31789052600087
28.42654994704356,-81.30686439790551
28.422395242636387,-81.303557936788
28.4378105456148,-81.31239159984985
28.431871849071083,-81.3044877629815
28.43358204638289,-81.30071046692198
28.435783424772147,-81.31592467081744
28.429968843978582,-81.3095334073761
28.42173840576175,-81.3142572408383
28.43074213083637,-81.30414291161932
28.43173682236042,-81.30844813268237
28.43490878948369,-81.30730835164898
28.428633190924597,-81.30404171680767
28.42255160605591,-81.31208059054674
28.425675518115977,-81.30169819863185
28.427261645927974,-81.30933942265507
28.432918344826632,-81.31684090354328
28.43141556609338,-81.30608201763663
28.42712193451796,-81.30413477299123
28.43973030497586,-81.31366476645864
28.43211549638714,-81.30285641486002
28.424744535834723,-81.30187713490469
28.42203564945241,-81.31446191025243
28.423057182783687,-81.3003295705457
28.424919154567693,-81.31718576943902
28.42321362746519,-81.31595968663194
28.423731340481027,-81.31631550321524
28.425701903373877,-81.30212020579984
28.423467471905898,-81.3069141489535
28.43793530849253,-81.31695791433555
28.421604674913233,-81.31119353163263
28.430490227791406,-81.3076940394986
28.428207936539795,-81.3183307183002
28.439647572338174,-81.30235167263184
28.422240778043363,-81.30392792929116
28.427957111980916,-81.30989586452846
28.43938940866551,-81.30065746769482
28.43731014251788,-81.3116447804145
28.436341441418985,-81.30031779361927
28.4251580565409,-81.30664160002392
28.423417751747802,-81.30730657453492
28.43337286439849,-81.31668090209408
28.43858751978255,-81.3023614448339
28.43113525786028,-81.31145020624159
28.4314322537894,-81.31675533188434
28.425599581873207,-81.31974784960047
28.43538985866384,-81.30880488632722
28.423740874971152,-81.30945200755754
28.426473584728086,-81.30561292755262
28.42850872877233,-81.30219483893964
28.43015220757369,-81.31841186830714
28.424848194648302,-81.30537007019319
28.422296736494786,-81.31625176111804
28.432212400848833,-81.30283645893685
28.425772611064808,-81.30361872972276
28.431624764428452,-81.30918412490028
28.423087254305486,-81.30579514402753
28.4296228020371,-81.31371299773632
28.430651788651033,-81.31057664202135
28.42103647073645,-81.30356726204579
28.42673208556388,-81.31081469605653
28.42268829353878,-81.31284403469348
28.421267499409456,-81.310115751055
28.4397992046478,-81.30343501495125
28.426447076899496,-81.31329583905257
28.436197488917095,-81.31652476813728
28.425092813095276,-81.30575971959338
28.43363005444448,-81.30348043574584
28.435204557197796,-81.31798725042952
28.431912774812158,-81.31520251774488
28.429431523771004,-81.31716056020477
28.428236818282947,-81.31304117176835
28.42697736533086,-81.31099298042189
28.43859058288496,-81.30502347326073
28.436612388155755,-81.30697704830236
28.43930053821333,-81.30758142865042
28.422485944469713,-81.3129525010678
28.434617349504073,-81.3031710489383
28.43876680913642,-81.31057425665203
28.423624661323316,-81.3004179012397
28.421329925347337,-81.30731715723408
28.434822412985802,-81.3174747051687
28.4314894622636,-81.30647644875849
28.436836575535168,-81.31349791969136
28.42279544753253,-81.30627345606628
28.4359053462372,-81.31860717703674
28.424032546400955,-81.31650237125648
28.423273118857317,-81.30288525482189
28.423285315958623,-81.31545640885952
28.436291494404628,-81.30325917749514
28.433303944413925,-81.3144144782309
28.430461308495385,-81.30714236179882
28.427176609682473,-81.3061169885298
28.437544010816264,-81.3097469049371
28.427848902148455,-81.31389378646605
28.436331988789433,-81.31574711247258
28.428782698171407,-81.31933621290875
28.4275388885885,-81.31392107197517
28.429253595713394,-81.30693674418937
28.426027557483284,-81.30123390363103
28.434952187603525,-81.30257591035473
28.43005440780185,-81.3046787044693
28.424644253902937,-81.30423105313493
28.437991491465493,-81.30670030193048
28.427677824427466,-81.31479426284868
28.43087105722228,-81.30185609938589
28.438129442219292,-81.30658535376188
28.43248475991828,-81.3087911873804
28.42233796081417,-81.31778021061572
28.43879664247227,-81.31105888912387
28.43255416106143,-81.31079283457596
28.426698112293142,-81.30270872780955
28.422785441453268,-81.30906703559624
28.43588050378541,-81.31239198902058
28.432401455118573,-81.30046399342979
28.430669221839526,-81.31778558813346
28.43787785166102,-81.31154903143376
28.43577194422449,-81.31915950649656
28.423033497594655,-81.30520191758465
28.426234441355913,-81.30163846895601
28.424969782796293,-81.31439925340898
28.434878925851454,-81.30283316646401
28.420670648694717,-81.31415563539076
28.43139779369743,-81.30178459676712
28.435249173714816,-81.30492076192806
28.437535312735235,-81.30390186446317
28.42684163497432,-81.31963986888799
28.43642514609344,-81.30074379285851
28.422212634739108,-81.3054665801586
28.43692904583469,-81.31390497809227
28.42254977324664,-81.30341210670282
28.427945745811208,-81.3143695760317
28.435945907315592,-81.30254492320867
28.422998348546976,-81.31774839219176
28.424585027904655,-81.30592628045078
28.434445051367863,-81.3091860304671
28.43440073073092,-81.31806931059609
28.43282295265771,-81.31516212343482
28.433878968889342,-81.31975191927445
28.430854488866952,-81.3106246406907
28.42503598117814,-81.31397469478479
28.42691391987008,-81.30803285031404
28.42363195433603,-81.31405524384583
28.438169011226673,-81.31400161776986
28.431667835895325,-81.30513613602537
28.428017028335276,-81.31903714328043
28.429240116072883,-81.30194210009616
28.438945666792236,-81.30295472251217
28.423067028062324,-81.30664390633547
28.431724596640336,-81.30813556859785
28.43011777357769,-81.30215395003721
28.432229084708695,-81.31629339640942
28.42036220367642,-81.31842061675617
28.437442478178884,-81.3152097966018
28.438642365649674,-81.304108434426
28.431302663671786,-81.31930659466546
28.43393301647754,-81.30834386329832
28.438449987623546,-81.30009124967617
28.43414477268627,-81.30288607812325
28.423050780858286,-81.30957108621912
28.431525767203336,-81.31872718181427
28.432134300927657,-81.30337252971228
28.42848261342605,-81.30802042983645
28.434728884712495,-81.3177013400588
28.43868734029538,-81.31812285430352
28.438511370258137,-81.30180746361127
28.429016787428083,-81.30661599474124
28.422264760916818,-81.30341426401367
28.439696823979247,-81.30242042199436
28.43677796172892,-81.30856455295903
28.42249325362407,-81.3096510729649
28.438416837652348,-81.31139145179357
28.437397927241243,-81.31366106824417
28.430376761142522,-81.31130808078282
28.4318255087149,-81.3045224068854
28.427980054077405,-81.30796153137969
28.42109523277644,-81.3021495342009
28.42670394483292,-81.3111323997124
28.436057068971962,-81.30785820842561
28.420092640460094,-81.30737384893816
28.426669983433825,-81.30816605675386
